modelAsset,package,renderer,slotIndex,sourceMaterial,resolvedMaterial,status
"Assets/KamenMap/Models/BG_RAD_KAMEN_STONE_A/bg_rad_kamen_rockfloor03e_sm.obj","BG_RAD_KAMEN_STONE_A","default",0,"BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rockfloor03_mi_ksr","BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rockfloor03_mi_ksr","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_STONE_A/bg_rad_kamen_rockfloor03_sm.obj","BG_RAD_KAMEN_STONE_A","default",0,"BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rockfloor03_mi_ksr","BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rockfloor03_mi_ksr","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_STONE_A/bg_rad_kamen_rockfloor03_sm.obj","BG_RAD_KAMEN_STONE_A","default",1,"BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rockfloor03a_mi_ksr","BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rockfloor03a_mi_ksr","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_STONE_A/bg_rad_kamen_rockpillar01a_sm.obj","BG_RAD_KAMEN_STONE_A","default",0,"BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rockpillar01_mi_ksr","BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rockpillar01_mi_ksr","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_STONE_A/bg_rad_kamen_rockpillar01a_sm.obj","BG_RAD_KAMEN_STONE_A","default",1,"BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rockpillar01a_mi_ksr","BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rockpillar01a_mi_ksr","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_STONE_A/bg_rad_kamen_rockpillar01blowpoly_sm.obj","BG_RAD_KAMEN_STONE_A","default",0,"BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rockpillar01_mi_ksr","BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rockpillar01_mi_ksr","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_STONE_A/bg_rad_kamen_rockpillar01blowpoly_sm.obj","BG_RAD_KAMEN_STONE_A","default",1,"BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rockpillar01a_mi_ksr","BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rockpillar01a_mi_ksr","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_STONE_A/bg_rad_kamen_rockpillar01blowpoly_sm.obj","BG_RAD_KAMEN_STONE_A","default",2,"BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rock02_mi_ksr","BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rock02_mi_ksr","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_STONE_A/bg_rad_kamen_rockpillar01blowpoly_sm.obj","BG_RAD_KAMEN_STONE_A","default",3,"BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rock03_mi_ksr","BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rock03_mi_ksr","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_STONE_A/bg_rad_kamen_rockpillar01b_sm.obj","BG_RAD_KAMEN_STONE_A","default",0,"BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rockpillar01_mi_ksr","BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rockpillar01_mi_ksr","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_STONE_A/bg_rad_kamen_rockpillar01b_sm.obj","BG_RAD_KAMEN_STONE_A","default",1,"BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rockpillar01a_mi_ksr","BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rockpillar01a_mi_ksr","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_STONE_A/bg_rad_kamen_rockpillar01b_sm.obj","BG_RAD_KAMEN_STONE_A","default",2,"BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rock02_mi_ksr","BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rock02_mi_ksr","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_STONE_A/bg_rad_kamen_rockpillar01b_sm.obj","BG_RAD_KAMEN_STONE_A","default",3,"BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rock03_mi_ksr","BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rock03_mi_ksr","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_STONE_A/bg_rad_kamen_rockpillar01clowpoly_sm.obj","BG_RAD_KAMEN_STONE_A","default",0,"BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rockpillar01_mi_ksr","BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rockpillar01_mi_ksr","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_STONE_A/bg_rad_kamen_rockpillar01clowpoly_sm.obj","BG_RAD_KAMEN_STONE_A","default",1,"BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rockpillar01a_mi_ksr","BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rockpillar01a_mi_ksr","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_STONE_A/bg_rad_kamen_rockpillar01clowpoly_sm.obj","BG_RAD_KAMEN_STONE_A","default",2,"BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rock02_mi_ksr","BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rock02_mi_ksr","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_STONE_A/bg_rad_kamen_rockpillar01clowpoly_sm.obj","BG_RAD_KAMEN_STONE_A","default",3,"BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rock03_mi_ksr","BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rock03_mi_ksr","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_STONE_A/bg_rad_kamen_rockpillar01c_sm.obj","BG_RAD_KAMEN_STONE_A","default",0,"BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rockpillar01_mi_ksr","BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rockpillar01_mi_ksr","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_STONE_A/bg_rad_kamen_rockpillar01c_sm.obj","BG_RAD_KAMEN_STONE_A","default",1,"BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rockpillar01a_mi_ksr","BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rockpillar01a_mi_ksr","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_STONE_A/bg_rad_kamen_rockpillar01c_sm.obj","BG_RAD_KAMEN_STONE_A","default",2,"BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rock02_mi_ksr","BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rock02_mi_ksr","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_STONE_A/bg_rad_kamen_rockpillar01c_sm.obj","BG_RAD_KAMEN_STONE_A","default",3,"BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rock03_mi_ksr","BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rock03_mi_ksr","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_STONE_A/bg_rad_kamen_rockpillar01_sm.obj","BG_RAD_KAMEN_STONE_A","default",0,"BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rockpillar01_mi_ksr","BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rockpillar01_mi_ksr","matched"
"Assets/KamenMap/Models/BG_RAD_KAMEN_STONE_A/bg_rad_kamen_rockpillar01_sm.obj","BG_RAD_KAMEN_STONE_A","default",1,"BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rockpillar01a_mi_ksr","BG_RAD_KAMEN_STONE_A__bg_rad_kamen_rockpillar01a_mi_ksr","matched"
"Assets/KamenMap/Models/EFMASTER_MATERIAL_SKYMATTE/matte_mesh_01.obj","EFMASTER_MATERIAL_SKYMATTE","default",0,"EFMASTER_MATERIAL_SKYMATTE__matte_base_mi","EFMASTER_MATERIAL_SKYMATTE__matte_base_mi","matched"
"Assets/KamenMap/Models/EFMASTER_MATERIAL_SKYMATTE/plane_static.obj","EFMASTER_MATERIAL_SKYMATTE","default",0,"EFMASTER_MATERIAL_SKYMATTE__material","EFMASTER_MATERIAL_SKYMATTE__material","matched"
"Assets/KamenMap/Models/EFMASTER_MATERIAL_SKYMATTE/sky_sphere.obj","EFMASTER_MATERIAL_SKYMATTE","default",0,"EFMASTER_MATERIAL_SKYMATTE__sky_simple_trn","EFMASTER_MATERIAL_SKYMATTE__sky_simple_trn","matched"
"Assets/KamenMap/Models/EFMASTER_MATERIAL_SKYMATTE/udk_skysphere.obj","EFMASTER_MATERIAL_SKYMATTE","default",0,"EFMASTER_MATERIAL_SKYMATTE__sky_udk_daytime","EFMASTER_MATERIAL_SKYMATTE__sky_udk_daytime","matched"
"Assets/KamenMap/Models/SK_FIF_HDR_00/sk_fif_hdr_00_sk.obj","SK_FIF_HDR_00","default",0,"SK_FIF_HDR_00__sk_fif_hdr_00_01_mi_dead","SK_FIF_HDR_00__sk_fif_hdr_00_01_mi_dead","matched"
"Assets/KamenMap/Models/SK_FIF_HDR_00/sk_fif_hdr_00_sk.obj","SK_FIF_HDR_00","default",1,"SK_FIF_HDR_00__sk_fif_hdr_00_02_mi_dead","SK_FIF_HDR_00__sk_fif_hdr_00_02_mi_dead","matched"
"Assets/KamenMap/Models/SK_FIF_HDR_00/sk_fif_hdr_00_sk.obj","SK_FIF_HDR_00","default",2,"SK_FIF_HDR_00__sk_fif_hdr_00_03_mi_dead","SK_FIF_HDR_00__sk_fif_hdr_00_03_mi_dead","matched"
"Assets/KamenMap/Models/SK_FIF_HDR_00/sk_fif_hdr_00_sk.obj","SK_FIF_HDR_00","default",3,"SK_FIF_HDR_00__sk_fif_hdr_00_04_mi_dead","SK_FIF_HDR_00__sk_fif_hdr_00_04_mi_dead","matched"
"Assets/KamenMap/Models/SK_FIF_HDR_00/sk_fif_hdr_00_sk.obj","SK_FIF_HDR_00","default",4,"SK_FIF_HDR_00__sk_fif_hdr_00_05_mi_dead","SK_FIF_HDR_00__sk_fif_hdr_00_05_mi_dead","matched"
