package,file,width,height,orange_ratio,bright_orange_ratio,orange_bbox_width,orange_bbox_height,orange_bbox_aspect,avg_orange_r,avg_orange_g,avg_orange_b,left_orange_samples,right_orange_samples,component_score,component_width,component_height,component_aspect,component_area,component_left_height,component_mid_height,component_diamond_ratio,component_left_area_ratio,component_right_area_ratio,component_min_x,component_min_y,component_max_x,component_max_y,score,long_orange_bar,diamond_long_bar,targetstatus_family,source
EFUI_RAIDPROCESS,raidprocess_ib4.png,1024,1024,0.038879,0.027252,896.0,892.0,1.0045,202.29,70.53,24.61,551,1997,36.0,40.0,36.0,1.1111,32,32.0,20.0,1.6,0.2812,0.0938,716.0,136.0,752.0,168.0,109.8,False,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_RAIDPROCESS\Texture2D\raidprocess_ib4.png
EFUI_RAIDPROCESS,raidprocess_i88.png,1024,1024,0.054398,0.030426,840.0,544.0,1.5441,182.75,56.61,16.76,483,3082,36.1538,212.0,112.0,1.8929,650,68.0,112.0,0.6071,0.1985,0.0831,644.0,648.0,852.0,756.0,109.1538,False,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_RAIDPROCESS\Texture2D\raidprocess_i88.png
EFUI_BATTLEFIELDENTRANCE,battlefieldentrance_i2.png,1024,1024,0.086105,0.060608,1024.0,976.0,1.0492,173.68,93.48,42.62,1794,3849,46.0,36.0,16.0,2.25,12,16.0,4.0,4.0,0.5,0.0833,888.0,912.0,920.0,924.0,108.6286,False,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_BATTLEFIELDENTRANCE\Texture2D\battlefieldentrance_i2.png
EFUI_ICONATLAS_B,bossmon_img_5.png,984,240,0.048072,0.016633,849.47,238.31,3.5645,137.38,87.73,65.61,221,542,39.25,46.12,34.59,1.3333,52,34.59,15.37,2.25,0.5,0.0577,937.87,203.72,980.16,234.47,108.0087,True,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_ICONATLAS_B\Texture2D\bossmon_img_5.png
EFUI_INDICATOR,indicator_i11_nopack.png,180,60,0.141111,0.090093,168.0,52.0,3.2308,180.65,73.36,22.14,1412,112,52.0,24.0,2.0,12.0,28,2.0,1.0,2.0,0.3929,0.1071,88.0,35.0,111.0,36.0,106.9231,False,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_INDICATOR\Texture2D\indicator_i11_nopack.png
EFUI_INDICATOR,indicator_i1c.png,1024,512,0.075409,0.050873,720.0,388.0,1.8557,173.17,119.98,36.29,329,2142,48.3333,160.0,40.0,4.0,157,40.0,24.0,1.6667,0.4076,0.1083,748.0,212.0,904.0,248.0,106.619,False,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_INDICATOR\Texture2D\indicator_i1c.png
EFUI_FIELDBOSS,sylmaelfieldboss_i6d_nopack.png,300,300,0.222977,0.123047,292.97,282.42,1.0373,179.53,57.07,14.2,5762,8851,41.3333,28.12,24.61,1.1429,66,18.75,7.03,2.6667,0.4242,0.0758,56.25,226.17,83.2,249.61,106.5186,False,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_FIELDBOSS\Texture2D\sylmaelfieldboss_i6d_nopack.png
EFUI_FIELDBOSS,sylmaelfieldboss_i6e_nopack.png,300,300,0.217453,0.118668,292.97,280.08,1.046,179.8,56.77,14.32,5523,8728,41.3333,28.12,24.61,1.1429,68,18.75,7.03,2.6667,0.4559,0.0588,56.25,226.17,83.2,249.61,106.5186,False,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_FIELDBOSS\Texture2D\sylmaelfieldboss_i6e_nopack.png
EFUI_CONTENTSGAUGE,contentsgauge_ia.png,1024,1024,0.041351,0.022141,972.0,976.0,0.9959,180.39,88.0,42.62,107,2603,38.6667,128.0,36.0,3.5556,207,32.0,36.0,0.8889,0.2415,0.0918,420.0,920.0,544.0,952.0,105.5524,False,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_CONTENTSGAUGE\Texture2D\contentsgauge_ia.png
EFUI_EPICGATEPROCESS,epicgateprocess_i8.png,1024,1024,0.004349,0.004166,372.0,20.0,18.6,239.02,187.47,5.21,0,285,69.8462,360.0,20.0,18.0,284,16.0,16.0,1.0,0.2394,0.1162,504.0,960.0,860.0,976.0,105.3703,True,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_EPICGATEPROCESS\Texture2D\epicgateprocess_i8.png
EFUI_STATUS,targetstatus_loc_int_i341.png,1024,1024,0.002411,0.002258,76.0,76.0,1.0,243.9,72.41,0.52,158,0,28.0,76.0,76.0,1.0,158,72.0,76.0,0.9474,0.3608,0.0759,0.0,948.0,72.0,1020.0,105.0316,False,False,True,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_STATUS\Texture2D\targetstatus_loc_int_i341.png
EFUI_RAIDCHALLENGEENTRANCE,raidchallengeentrance_i49.png,1024,1024,0.010086,0.004425,764.0,896.0,0.8527,146.71,104.1,62.61,35,626,57.3333,136.0,36.0,3.7778,59,36.0,4.0,9.0,0.3729,0.2712,564.0,980.0,696.0,1012.0,104.7329,False,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_RAIDCHALLENGEENTRANCE\Texture2D\raidchallengeentrance_i49.png
EFUI_CONTENTSGAUGE,contentsgauge_i18.png,1024,1024,0.03508,0.017929,940.0,700.0,1.3429,154.5,94.19,40.49,691,1608,37.3,124.0,40.0,3.1,90,28.0,28.0,1.0,0.2222,0.1,492.0,972.0,612.0,1008.0,103.6576,False,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_CONTENTSGAUGE\Texture2D\contentsgauge_i18.png
EFUI_BATTLEFIELDENTRANCE,battlefieldentrance_i8a.png,1024,128,0.036255,0.012329,948.0,100.0,9.48,132.04,94.44,61.12,112,185,34.5,28.0,8.0,3.5,8,8.0,4.0,2.0,0.5,0.125,24.0,52.0,48.0,56.0,103.644,True,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_BATTLEFIELDENTRANCE\Texture2D\battlefieldentrance_i8a.png
EFUI_FIELDBOSS,sylmaelfieldboss_i6f_nopack.png,300,300,0.217041,0.118713,291.8,285.94,1.0205,179.8,56.92,14.41,5525,8699,38.0,25.78,24.61,1.0476,63,16.41,8.2,2.0,0.381,0.0476,56.25,226.17,80.86,249.61,103.1685,False,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_FIELDBOSS\Texture2D\sylmaelfieldboss_i6f_nopack.png
EFUI_FIELDBOSS,sylmaelfieldboss_i72_nopack.png,300,300,0.211884,0.160416,261.33,251.95,1.0372,183.05,65.83,19.47,4751,9135,37.8708,256.64,135.94,1.8879,12703,94.92,128.91,0.7364,0.2277,0.0988,16.41,19.92,271.88,154.69,102.6041,False,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_FIELDBOSS\Texture2D\sylmaelfieldboss_i72_nopack.png
EFUI_MODENTRANCEWND,modentrancewnd_i8d.png,1024,1024,0.016541,0.012222,844.0,112.0,7.5357,164.02,129.01,49.96,646,438,44.0,128.0,24.0,5.3333,150,20.0,24.0,0.8333,0.1867,0.0733,144.0,808.0,268.0,828.0,102.4078,True,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_MODENTRANCEWND\Texture2D\modentrancewnd_i8d.png
EFUI_REVERSERUINNORMAL,reverseruinentrancenormal_loc_int_i4.png,1024,1024,0.02182,0.015701,416.0,608.0,0.6842,164.08,118.75,50.64,0,1430,60.4615,272.0,68.0,4.0,193,68.0,4.0,17.0,0.7358,0.0415,608.0,568.0,876.0,632.0,102.3797,True,True,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_REVERSERUINNORMAL\Texture2D\reverseruinentrancenormal_loc_int_i4.png
EFUI_FIELDBOSS,sylmaelfieldboss_i73_nopack.png,300,300,0.185837,0.148376,247.27,236.72,1.0446,185.82,68.37,20.9,3977,8202,37.375,243.75,127.73,1.9083,11012,87.89,121.87,0.7212,0.2258,0.107,23.44,28.12,266.02,154.69,101.9074,False,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_FIELDBOSS\Texture2D\sylmaelfieldboss_i73_nopack.png
EFUI_ICONATLAS_M,monster_icon_boss_3.png,868,540,0.066701,0.026017,864.61,481.47,1.7958,146.31,100.13,65.64,771,1944,36.3333,23.73,16.95,1.4,18,16.95,10.17,1.6667,0.5,0.0556,742.55,54.25,762.89,67.81,101.6849,False,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_ICONATLAS_M\Texture2D\monster_icon_boss_3.png
EFUI_ICONATLAS_M,monster_icon_boss_1.png,868,540,0.095986,0.041691,840.88,457.73,1.837,148.95,93.62,45.9,816,3091,36.3333,20.34,20.34,1.0,13,16.95,10.17,1.6667,0.5385,0.0769,515.38,315.33,532.33,332.28,101.3458,False,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_ICONATLAS_M\Texture2D\monster_icon_boss_1.png
EFUI_FIELDBOSS,sylmaelfieldboss_i74_nopack.png,300,300,0.162109,0.128906,239.06,216.8,1.1027,186.18,67.88,21.58,3247,7377,36.9243,232.03,113.67,2.0412,9805,78.52,111.33,0.7053,0.2233,0.1009,26.95,39.84,257.81,152.34,101.3395,False,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_FIELDBOSS\Texture2D\sylmaelfieldboss_i74_nopack.png
EFUI_FIELDBOSS,sylmaelfieldboss_i75_nopack.png,300,300,0.120697,0.073517,216.8,206.25,1.0511,180.93,57.33,19.15,1790,6120,36.113,210.94,111.33,1.8947,7242,64.45,111.33,0.5789,0.1819,0.0938,41.02,43.36,250.78,153.52,100.2101,False,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_FIELDBOSS\Texture2D\sylmaelfieldboss_i75_nopack.png
EFUI_ICONATLAS_B,bossmon_img_2.png,984,952,0.034778,0.008569,949.41,872.53,1.0881,133.85,85.11,59.06,854,1354,43.0,61.5,73.03,0.8421,113,69.19,23.06,3.0,0.5398,0.0796,142.22,534.28,199.87,603.47,100.1315,False,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_ICONATLAS_B\Texture2D\bossmon_img_2.png
EFUI_FIELDBOSS,sylmaelfieldboss_i76_nopack.png,300,300,0.050491,0.025085,195.7,196.88,0.994,197.81,53.3,24.13,561,2748,35.4369,193.36,94.92,2.037,2539,50.39,64.45,0.7818,0.1394,0.1414,50.39,60.94,242.58,154.69,99.2327,False,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_FIELDBOSS\Texture2D\sylmaelfieldboss_i76_nopack.png
EFUI_EPICGATEABYSSENTRANCE,epicgateabyssentrance_i7.png,1024,1024,0.025345,0.007675,660.0,884.0,0.7466,135.84,86.37,43.26,5,1656,44.125,172.0,32.0,5.375,231,24.0,32.0,0.75,0.2035,0.0649,364.0,24.0,532.0,52.0,98.9701,False,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_EPICGATEABYSSENTRANCE\Texture2D\epicgateabyssentrance_i7.png
EFUI_ICONATLAS_C,colosseumbattlegaugeguide_0.png,276,16,0.090365,0.059896,268.45,9.7,27.6667,199.61,99.83,6.35,22,325,23.8571,24.8,7.55,3.2857,159,7.55,7.55,1.0,0.3082,0.1195,97.03,4.31,120.75,10.78,98.6921,True,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_ICONATLAS_C\Texture2D\colosseumbattlegaugeguide_0.png
EFUI_COLOSSEUMENTRANCES3,colosseumentrances3_i1.png,1024,1024,0.019516,0.014374,748.0,960.0,0.7792,181.64,119.95,59.14,2,1277,47.5,104.0,16.0,6.5,87,16.0,16.0,1.0,0.2644,0.0575,712.0,944.0,812.0,956.0,98.2207,False,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_COLOSSEUMENTRANCES3\Texture2D\colosseumentrances3_i1.png
EFUI_INDICATOR,indicator_i3b_nopack.png,180,60,0.13287,0.082593,168.0,52.0,3.2308,178.93,68.17,18.55,1365,70,42.0,20.0,1.0,20.0,20,1.0,1.0,1.0,0.3,0.1,92.0,25.0,111.0,25.0,96.9231,False,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_INDICATOR\Texture2D\indicator_i3b_nopack.png
EFUI_BATTLEFIELDENTRANCE,battlefieldreward_ie.png,1024,128,0.038086,0.026245,568.0,64.0,8.875,173.61,116.62,26.18,235,77,28.0,80.0,64.0,1.25,235,60.0,64.0,0.9375,0.3106,0.0766,4.0,4.0,80.0,64.0,96.5393,True,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_BATTLEFIELDENTRANCE\Texture2D\battlefieldreward_ie.png
EFUI_CONFRONTHUD,confronthud_i5c.png,1024,1024,0.07515,0.07515,788.0,644.0,1.2236,240.95,177.64,26.08,4272,653,28.9231,388.0,296.0,1.3108,4770,252.0,296.0,0.8514,0.2319,0.0834,40.0,688.0,424.0,980.0,96.1802,False,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_CONFRONTHUD\Texture2D\confronthud_i5c.png
EFUI_EPICRAIDENTRANCE,epicraidentrance_i24.png,1024,1024,0.012909,0.004883,1004.0,824.0,1.2184,143.97,84.38,34.45,86,760,42.9021,196.0,44.0,4.4545,337,36.0,44.0,0.8182,0.1751,0.0178,356.0,708.0,548.0,748.0,96.164,False,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_EPICRAIDENTRANCE\Texture2D\epicraidentrance_i24.png
EFUI_TOPHUD,tophud_i3.png,1024,256,0.065063,0.041992,980.0,224.0,4.375,166.27,125.06,56.23,369,697,28.0,20.0,24.0,0.8333,19,16.0,24.0,0.6667,0.3158,0.1579,988.0,4.0,1004.0,24.0,96.125,True,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_TOPHUD\Texture2D\tophud_i3.png
EFUI_SYLMAEL,sylmaelheadstatus_i1.png,1024,256,0.017334,0.01239,588.0,212.0,2.7736,202.3,96.3,28.79,91,193,46.0,104.0,36.0,2.8889,77,36.0,8.0,4.5,0.5065,0.0779,548.0,0.0,648.0,32.0,95.9239,False,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_SYLMAEL\Texture2D\sylmaelheadstatus_i1.png
EFUI_PUNCHMACHINEENTRANCE,punchmachineentrance_i1a.png,1024,512,0.073853,0.044495,656.0,372.0,1.7634,174.3,84.43,14.51,1228,1192,38.0,36.0,68.0,0.5294,75,64.0,32.0,2.0,0.4933,0.0533,0.0,60.0,32.0,124.0,95.3714,False,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_PUNCHMACHINEENTRANCE\Texture2D\punchmachineentrance_i1a.png
EFUI_RAIDPROCESS,raidprocess_ia4.png,1024,1024,0.018341,0.015854,928.0,328.0,2.8293,229.3,92.01,37.69,786,416,28.0,32.0,32.0,1.0,17,16.0,20.0,0.8,0.3529,0.1176,288.0,644.0,316.0,672.0,94.9498,False,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_RAIDPROCESS\Texture2D\raidprocess_ia4.png
EFUI_STATUS,targetstatus_loc_int_i18d.png,1024,1024,0.000244,6.1e-05,44.0,16.0,2.75,137.94,61.75,30.5,16,0,22.0,16.0,16.0,1.0,13,16.0,16.0,1.0,0.4615,0.0,168.0,1000.0,180.0,1012.0,94.8605,False,False,True,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_STATUS\Texture2D\targetstatus_loc_int_i18d.png
EFUI_EPICRAIDENTRANCE,epicraidentrance_i4c.png,1024,1024,0.014572,0.002991,888.0,816.0,1.0882,129.59,96.13,54.61,247,708,48.5,164.0,24.0,6.8333,114,8.0,24.0,0.3333,0.1667,0.0614,428.0,964.0,588.0,984.0,94.3769,False,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_EPICRAIDENTRANCE\Texture2D\epicraidentrance_i4c.png
EFUI_ICONATLAS_R,raidentrance_info_0.png,316,164,0.390831,0.221981,312.3,164.17,1.9023,153.67,118.37,58.5,2175,11132,36.7831,228.36,144.42,1.5812,10545,103.69,137.02,0.7568,0.184,0.0818,83.94,0.0,311.06,143.19,94.2445,False,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_ICONATLAS_R\Texture2D\raidentrance_info_0.png
EFUI_IDENTITYBARD,identitybard_i1.png,1024,1024,0.043381,0.028366,920.0,892.0,1.0314,183.09,126.03,31.81,1244,1599,28.0,56.0,92.0,0.6087,204,68.0,92.0,0.7391,0.25,0.1176,64.0,76.0,116.0,164.0,94.1429,False,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_IDENTITYBARD\Texture2D\identitybard_i1.png
EFUI_MOD,modboss_i2.png,1024,512,0.006134,0.005463,268.0,12.0,22.3333,180.32,139.0,2.59,0,201,52.3077,268.0,12.0,22.3333,201,12.0,12.0,1.0,0.2537,0.1194,696.0,124.0,960.0,132.0,93.8927,True,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_MOD\Texture2D\modboss_i2.png
EFUI_EPICGATECOMMANDERPROCESS,epicgatecommanderprocess_ibc.png,2048,2048,0.090836,0.011871,1840.0,848.0,2.1698,120.76,55.01,40.54,537,5416,38.6154,640.0,752.0,0.8511,5546,712.0,752.0,0.9468,0.2068,0.0415,656.0,168.0,1288.0,912.0,93.4867,False,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_EPICGATECOMMANDERPROCESS\Texture2D\epicgatecommanderprocess_ibc.png
EFUI_WEEKLYRAID,weeklyraid_i1.png,1024,1024,0.011353,0.005386,592.0,872.0,0.6789,141.77,106.51,44.62,500,244,46.6,124.0,20.0,6.2,121,16.0,20.0,0.8,0.1736,0.0992,200.0,976.0,320.0,992.0,93.3903,False,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_WEEKLYRAID\Texture2D\weeklyraid_i1.png
EFUI_FIELDBOSS,sylmaelfieldboss_i66_nopack.png,300,300,0.214294,0.123093,292.97,284.77,1.0288,181.16,58.34,14.61,5483,8561,28.0,126.56,144.14,0.878,6346,120.7,105.47,1.1444,0.1927,0.0531,164.06,8.2,289.45,151.17,93.1853,False,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_FIELDBOSS\Texture2D\sylmaelfieldboss_i66_nopack.png
EFUI_FIELDBOSS,sylmaelfieldboss_i67_nopack.png,300,300,0.214294,0.123093,292.97,284.77,1.0288,181.16,58.34,14.61,5483,8561,28.0,126.56,144.14,0.878,6346,120.7,105.47,1.1444,0.1927,0.0531,164.06,8.2,289.45,151.17,93.1853,False,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_FIELDBOSS\Texture2D\sylmaelfieldboss_i67_nopack.png
EFUI_FIELDBOSS,sylmaelfieldboss_i68_nopack.png,300,300,0.214294,0.123093,292.97,284.77,1.0288,181.16,58.34,14.61,5483,8561,28.0,126.56,144.14,0.878,6346,120.7,105.47,1.1444,0.1927,0.0531,164.06,8.2,289.45,151.17,93.1853,False,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_FIELDBOSS\Texture2D\sylmaelfieldboss_i68_nopack.png
EFUI_FIELDBOSS,sylmaelfieldboss_i69_nopack.png,300,300,0.221985,0.121933,292.97,284.77,1.0288,179.58,57.13,14.23,5709,8839,28.0,127.73,146.48,0.872,6402,121.87,107.81,1.1304,0.1913,0.0486,164.06,5.86,290.62,151.17,93.1853,False,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_FIELDBOSS\Texture2D\sylmaelfieldboss_i69_nopack.png
EFUI_FIELDBOSS,sylmaelfieldboss_i6a_nopack.png,300,300,0.221985,0.121933,292.97,284.77,1.0288,179.58,57.13,14.23,5709,8839,28.0,127.73,146.48,0.872,6402,121.87,107.81,1.1304,0.1913,0.0486,164.06,5.86,290.62,151.17,93.1853,False,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_FIELDBOSS\Texture2D\sylmaelfieldboss_i6a_nopack.png
EFUI_FIELDBOSS,sylmaelfieldboss_i6b_nopack.png,300,300,0.221985,0.121933,292.97,284.77,1.0288,179.58,57.13,14.23,5709,8839,28.0,127.73,146.48,0.872,6402,121.87,107.81,1.1304,0.1913,0.0486,164.06,5.86,290.62,151.17,93.1853,False,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_FIELDBOSS\Texture2D\sylmaelfieldboss_i6b_nopack.png
EFUI_FIELDBOSS,sylmaelfieldboss_i6c_nopack.png,300,300,0.222977,0.122711,292.97,284.77,1.0288,179.6,57.03,14.24,5745,8868,28.0,127.73,146.48,0.872,6386,121.87,107.81,1.1304,0.1915,0.0476,164.06,5.86,290.62,151.17,93.1853,False,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_FIELDBOSS\Texture2D\sylmaelfieldboss_i6c_nopack.png
EFUI_FIELDBOSS,sylmaelfieldboss_i70_nopack.png,300,300,0.207626,0.118195,288.28,277.73,1.038,181.17,58.09,14.98,5339,8268,28.0,124.22,123.05,1.0095,6146,111.33,99.61,1.1176,0.1892,0.0498,165.23,16.41,288.28,138.28,93.1183,False,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_FIELDBOSS\Texture2D\sylmaelfieldboss_i70_nopack.png
EFUI_FIELDBOSS,sylmaelfieldboss_i71_nopack.png,300,300,0.201645,0.118713,284.77,275.39,1.034,181.64,58.57,14.91,5261,7954,28.0,119.53,126.56,0.9444,5982,101.95,94.92,1.0741,0.1825,0.0667,165.23,9.38,283.59,134.77,93.0681,False,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_FIELDBOSS\Texture2D\sylmaelfieldboss_i71_nopack.png
EFUI_ICONATLAS_B,battlefield_entrance_0.png,704,64,0.090353,0.060971,426.25,63.25,6.7391,183.32,120.03,32.59,0,532,36.3333,46.75,41.25,1.1333,113,41.25,24.75,1.6667,0.4159,0.0442,514.25,11.0,558.25,49.5,92.8574,True,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_ICONATLAS_B\Texture2D\battlefield_entrance_0.png
EFUI_TRINITYENTRANCE,trinityentrance_i3_nopack.png,644,624,0.212623,0.073762,644.0,528.28,1.219,138.88,91.99,79.05,4918,8581,35.5,37.73,22.64,1.6667,41,22.64,15.09,1.5,0.439,0.0488,218.86,153.45,254.08,173.58,92.7,False,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_TRINITYENTRANCE\Texture2D\trinityentrance_i3_nopack.png
EFUI_CONFRONTHUD,confronthud_i80_nopack.png,32,40,0.146875,0.146875,14.0,22.0,0.6364,184.43,101.57,24.68,66,122,36.4615,14.0,22.0,0.6364,188,22.0,13.0,1.6923,0.4628,0.0638,9.0,9.0,22.0,30.0,92.6615,False,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_CONFRONTHUD\Texture2D\confronthud_i80_nopack.png
EFUI_EPICGATEKAZEROTHENTRANCE,epicgatekazerothentrance_i1b.png,1024,1024,0.029266,0.016327,768.0,932.0,0.824,167.82,78.78,47.77,446,1472,35.2727,120.0,72.0,1.6667,254,64.0,44.0,1.4545,0.248,0.1024,852.0,84.0,968.0,152.0,92.571,False,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_EPICGATEKAZEROTHENTRANCE\Texture2D\epicgatekazerothentrance_i1b.png
EFUI_EPICGATEKAZEROTHENTRANCE,epicgatekazerothentrance_i3.png,1024,1024,0.015671,0.010849,1000.0,936.0,1.0684,180.13,94.42,39.54,344,683,44.2857,152.0,28.0,5.4286,247,28.0,28.0,1.0,0.2591,0.0972,828.0,620.0,976.0,644.0,92.39,False,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_EPICGATEKAZEROTHENTRANCE\Texture2D\epicgatekazerothentrance_i3.png
EFUI_COMMONBATTLEMVP,commonbattlemvp_ie.png,1024,1024,0.020645,0.007431,416.0,136.0,3.0588,139.92,96.89,59.21,302,1051,48.0645,416.0,124.0,3.3548,1351,40.0,124.0,0.3226,0.1614,0.0318,236.0,164.0,648.0,284.0,92.1723,True,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_COMMONBATTLEMVP\Texture2D\commonbattlemvp_ie.png
EFUI_EPICGATECOMMANDERENTRANCE,epicgatecommanderentrance_i3.png,1024,1024,0.015366,0.007324,988.0,852.0,1.1596,150.53,87.73,36.23,546,461,47.8,132.0,20.0,6.6,145,20.0,20.0,1.0,0.2207,0.0966,564.0,812.0,692.0,828.0,91.9944,False,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_EPICGATECOMMANDERENTRANCE\Texture2D\epicgatecommanderentrance_i3.png
EFUI_LOSTSURVIVALENTRANCE,lostsurvivalentrance_ib.png,1024,1024,0.021408,0.010773,832.0,864.0,0.963,157.51,101.97,26.86,1148,255,42.0,52.0,4.0,13.0,13,4.0,4.0,1.0,0.3077,0.1538,220.0,948.0,268.0,948.0,91.6441,False,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_LOSTSURVIVALENTRANCE\Texture2D\lostsurvivalentrance_ib.png
EFUI_CONFRONTHUD,confronthud_i86_nopack.png,36,40,0.16875,0.16875,18.0,22.0,0.8182,186.49,104.03,28.15,76,167,35.3333,18.0,22.0,0.8182,243,22.0,15.0,1.4667,0.4033,0.0494,9.0,9.0,26.0,30.0,91.5904,False,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_CONFRONTHUD\Texture2D\confronthud_i86_nopack.png
EFUI_LOWENENTRANCE,lowenentrance_i50.png,2048,1024,0.015839,0.007965,960.0,408.0,2.3529,155.29,100.15,85.47,340,179,46.5897,232.0,72.0,3.2222,161,32.0,72.0,0.4444,0.118,0.1242,640.0,8.0,864.0,72.0,91.3561,False,False,False,D:\Dwonloads\umodel_lostark_v7\extracted\lostark_ui_by_package_png\EFUI_LOWENENTRANCE\Texture2D\lowenentrance_i50.png
